match_description|match_date|match_venue|match_location|match_result|team_name|innings_order|batsman_name|dismissal_mode|runs|balls|fours|sixes
Sunrisers Hyderabad vs Delhi Daredevils, 36th Match - Live Cricket Score, Commentary|2018-05-05|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 7 wkts|Sunrisers Hyderabad Innings|innings_2|Yusuf Pathan|not out|27|12|2|2
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Mumbai Indians Innings|innings_1|Suryakumar Yadav|c Karthik b A Russell|59|39|7|2
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Mumbai Indians Innings|innings_1|Evin Lewis|c Chris Lynn b A Russell|43|28|5|2
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Mumbai Indians Innings|innings_1|Rohit Sharma (c)|c (sub)Rinku Singh b Narine|11|11|1|0
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Mumbai Indians Innings|innings_1|Hardik Pandya|not out|35|20|4|1
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Mumbai Indians Innings|innings_1|Krunal Pandya|c Shubman Gill b Narine|14|11|1|1
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Mumbai Indians Innings|innings_1|Jean-Paul Duminy|not out|13|11|0|1
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Kolkata Knight Riders Innings|innings_2|Chris Lynn|c Bumrah b McClenaghan|17|13|4|0
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Kolkata Knight Riders Innings|innings_2|Shubman Gill|c Krunal Pandya b Hardik Pandya|7|5|1|0
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Kolkata Knight Riders Innings|innings_2|Robin Uthappa|c Cutting b Markande|54|35|6|3
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Kolkata Knight Riders Innings|innings_2|Nitish Rana|c Bumrah b Hardik Pandya|31|27|3|1
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Kolkata Knight Riders Innings|innings_2|Dinesh Karthik (c & wk)|not out|36|26|5|1
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Kolkata Knight Riders Innings|innings_2|Andre Russell|c Krunal Pandya b Bumrah|9|10|1|0
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Kolkata Knight Riders Innings|innings_2|Sunil Narine|c Rohit b Krunal Pandya|5|4|1|0
Mumbai Indians vs Kolkata Knight Riders, 37th Match - Live Cricket Score, Commentary|2018-05-06|Wankhede Stadium,|Mumbai|Mumbai Indians won by 13 runs|Kolkata Knight Riders Innings|innings_2|Piyush Chawla|not out|0|0|0|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Jos Buttler (wk)|c Rahul b Mujeeb|51|39|7|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|D Arcy Short|c Andrew Tye b Ashwin|2|2|0|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Ajinkya Rahane (c)|c Gayle b Axar|5|7|0|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Sanju Samson|c Nair b Andrew Tye|28|23|2|1
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Ben Stokes|c Manoj Tiwary b Mujeeb|12|9|2|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Rahul Tripathi|c Ashwin b Andrew Tye|11|13|1|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Jofra Archer|b Mujeeb|0|1|0|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Krishnappa Gowtham|c Stoinis b Rajpoot|5|3|1|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Shreyas Gopal|run out (Rahul)|24|16|3|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Rajasthan Royals Innings|innings_1|Jaydev Unadkat|not out|6|7|0|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Kings XI Punjab Innings|innings_2|Lokesh Rahul (wk)|not out|84|54|7|3
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Kings XI Punjab Innings|innings_2|Chris Gayle|c Samson b Jofra Archer|8|11|2|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Kings XI Punjab Innings|innings_2|Mayank Agarwal|c R Tripathi b Stokes|2|3|0|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Kings XI Punjab Innings|innings_2|Karun Nair|b Anureet Singh|31|23|2|2
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Kings XI Punjab Innings|innings_2|Axar Patel|c D Arcy Short b Gowtham|4|5|0|0
Kings XI Punjab vs Rajasthan Royals, 38th Match - Live Cricket Score, Commentary|2018-05-06|Holkar Cricket Stadium,|Indore|Kings XI Punjab won by 6 wkts|Kings XI Punjab Innings|innings_2|Marcus Stoinis|not out|23|16|2|1
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Alex Hales|b Southee|5|5|1|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Shikhar Dhawan|c Southee b Siraj|13|19|1|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Kane Williamson (c)|c Mandeep b Umesh|56|39|5|2
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Manish Pandey|c Kohli b Chahal|5|7|0|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Shakib Al Hasan|c Umesh b Southee|35|32|5|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Yusuf Pathan|b Siraj|12|7|2|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Wriddhiman Saha (wk)|b Siraj|8|5|0|1
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Rashid Khan|run out (Kohli/Parthiv Patel)|1|3|0|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Bhuvneshwar Kumar|not out|1|2|0|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Siddarth Kaul|run out (Kohli/Parthiv Patel)|1|1|0|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Sunrisers Hyderabad Innings|innings_1|Sandeep Sharma|lbw b Southee|0|1|0|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Royal Challengers Bangalore Innings|innings_2|Manan Vohra|b Sandeep Sharma|8|10|0|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Royal Challengers Bangalore Innings|innings_2|Parthiv Patel (wk)|lbw b Shakib|20|13|4|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Royal Challengers Bangalore Innings|innings_2|Virat Kohli (c)|c Y Pathan b Shakib|39|30|5|1
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Royal Challengers Bangalore Innings|innings_2|AB de Villiers|b Rashid Khan|5|8|0|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Royal Challengers Bangalore Innings|innings_2|Moeen Ali|c Saha b S Kaul|10|7|2|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Royal Challengers Bangalore Innings|innings_2|Mandeep Singh|not out|21|23|1|0
Sunrisers Hyderabad vs Royal Challengers Bangalore, 39th Match - Live Cricket Score, Commentary|2018-05-07|Rajiv Gandhi International Stadium,|Hyderabad|Sunrisers Hyderabad won by 5 runs|Royal Challengers Bangalore Innings|innings_2|Colin de Grandhomme|b Bhuvneshwar|33|29|1|2
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Ajinkya Rahane (c)|c Akshdeep Nath b Andrew Tye|9|10|1|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Jos Buttler (wk)|st Rahul b Mujeeb|82|58|9|1
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Krishnappa Gowtham|c Manoj Tiwary b Stoinis|8|6|0|1
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Sanju Samson|c Manoj Tiwary b Mujeeb|22|18|1|1
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Ben Stokes|c Ashwin b Andrew Tye|14|11|1|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Stuart Binny|run out (Nair/Andrew Tye)|11|7|0|1
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Mahipal Lomror|not out|9|9|1|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Jofra Archer|c Manoj Tiwary b Andrew Tye|0|1|0|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Rajasthan Royals Innings|innings_1|Jaydev Unadkat|c Nair b Andrew Tye|0|1|0|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Lokesh Rahul (wk)|not out|95|70|1|2
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Chris Gayle|st Jos Buttler b Gowtham|1|1|0|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Ravichandran Ashwin (c)|b Gowtham|0|2|0|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Karun Nair|c Unadkat b Jofra Archer|3|5|0|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Akshdeep Nath|c Gowtham b Ish Sodhi|9|13|1|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Manoj Tiwary|c A Rahane b Stokes|7|8|0|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Axar Patel|run out (Binny/Jos Buttler)|9|5|1|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Marcus Stoinis|c Gowtham b Unadkat|11|16|0|0
Rajasthan Royals vs Kings XI Punjab, 40th Match - Live Cricket Score, Commentary|2018-05-08|Sawai Mansingh Stadium,|Jaipur|Rajasthan Royals won by 15 runs|Kings XI Punjab Innings|innings_2|Andrew Tye|not out|1|1|0|0
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Mumbai Indians Innings|innings_1|Suryakumar Yadav|c Rinku Singh b Chawla|36|32|5|1
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Mumbai Indians Innings|innings_1|Evin Lewis|c Chris Lynn b Chawla|18|13|3|0
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Mumbai Indians Innings|innings_1|Rohit Sharma (c)|c Uthappa b Prasidh|36|31|2|1
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Mumbai Indians Innings|innings_1|Ishan Kishan (wk)|c Uthappa b Narine|62|21|5|6
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Mumbai Indians Innings|innings_1|Hardik Pandya|c Rinku Singh b Tom Curran|19|13|0|2
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Mumbai Indians Innings|innings_1|Ben Cutting|c A Russell b Chawla|24|9|1|3
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Mumbai Indians Innings|innings_1|Krunal Pandya|not out|8|2|0|1
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Mumbai Indians Innings|innings_1|Jean-Paul Duminy|not out|0|0|0|0
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Kolkata Knight Riders Innings|innings_2|Sunil Narine|c Krunal Pandya b McClenaghan|4|2|1|0
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Kolkata Knight Riders Innings|innings_2|Chris Lynn|run out (Suryakumar Yadav/Krunal Pandya)|21|15|3|1
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Kolkata Knight Riders Innings|innings_2|Robin Uthappa|c Suryakumar Yadav b Markande|14|13|0|2
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Kolkata Knight Riders Innings|innings_2|Nitish Rana|c Cutting b Hardik Pandya|21|19|2|1
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Kolkata Knight Riders Innings|innings_2|Andre Russell|c Markande b Hardik Pandya|2|4|0|0
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Kolkata Knight Riders Innings|innings_2|Dinesh Karthik (c & wk)|run out (Duminy/Hardik Pandya)|5|3|1|0
Kolkata Knight Riders vs Mumbai Indians, 41st Match - Live Cricket Score, Commentary|2018-05-09|Eden Gardens,|Kolkata|Mumbai Indians won by 102 runs|Kolkata Knight Riders Innings|innings_2|Rinku Singh|c Ishan Kishan b Bumrah|5|3|1|0
